0,0.04815625
0.004,0.046075
0.012,0.046075
0.017,0.04399375
0.024,0.046075
0.029,0.0419125
0.037,0.04399375
0.041,0.046075
0.049,0.046075
0.054,0.046075
0.062,0.046075
0.066,0.046075
0.074,0.046075
0.078,0.046075
0.086,0.04815625
0.091,0.0502375
0.098,0.05231875
0.103,0.05648125
0.111,0.062725
0.115,0.0668875
0.123,0.0752125
0.127,0.08145625
0.132,0.0918625
0.14,0.10226875
0.144,0.112675
0.152,0.12308125
0.156,0.1334875
0.164,0.1418125
0.168,0.15221875
0.176,0.16054375
0.18,0.16054375
0.189,0.162625
0.193,0.16470625
0.201,0.162625
0.205,0.15638125
0.213,0.1543
0.218,0.1501375
0.226,0.14805625
0.23,0.1418125
0.238,0.13973125
0.242,0.13556875
0.25,0.1334875
0.254,0.13556875
0.262,0.13765
0.267,0.1418125
0.274,0.145975
0.279,0.14805625
0.287,0.1501375
0.291,0.1543
0.299,0.1543
0.304,0.15221875
0.311,0.1501375
0.316,0.14805625
0.324,0.14805625
0.328,0.14389375
0.336,0.14389375
0.34,0.1418125
0.348,0.13973125
0.353,0.13556875
0.36,0.13556875
0.365,0.13556875
0.373,0.13556875
0.377,0.13556875
0.385,0.13765
0.389,0.1418125
0.393,0.14389375
0.402,0.145975
0.406,0.145975
0.414,0.1501375
0.418,0.1501375
0.426,0.1501375
0.43,0.1501375
0.439,0.1501375
0.443,0.1501375
0.451,0.15221875
0.455,0.15221875
0.463,0.15638125
0.467,0.16054375
0.475,0.16470625
0.48,0.1667875
0.488,0.16886875
0.492,0.17303125
0.5,0.18135625
0.504,0.18135625
0.512,0.1834375
0.516,0.18968125
0.524,0.18968125
0.528,0.1917625
0.536,0.19384375
0.541,0.1917625
0.549,0.1917625
0.553,0.195925
0.561,0.19800625
0.565,0.19800625
0.573,0.19800625
0.578,0.19800625
0.586,0.195925
0.59,0.19800625
0.598,0.195925
0.602,0.19384375
0.61,0.19384375
0.615,0.19384375
0.623,0.195925
0.627,0.195925
0.635,0.195925
0.639,0.19800625
0.643,0.19800625
0.651,0.2000875
0.656,0.19800625
0.664,0.19800625
0.668,0.19800625
0.676,0.19800625
0.68,0.20425
0.688,0.20216875
0.692,0.2000875
0.701,0.2000875
0.705,0.20216875
0.713,0.20425
0.717,0.20425
0.725,0.20216875
0.729,0.20216875
0.737,0.20425
0.742,0.20425
0.75,0.20425
0.754,0.20633125
0.762,0.20425
0.766,0.2084125
0.774,0.20425
0.778,0.20633125
0.786,0.20633125
0.791,0.20633125
0.799,0.20425
0.803,0.20633125
0.811,0.2084125
0.815,0.20633125
0.823,0.20425
0.828,0.20216875
0.835,0.20216875
0.84,0.20216875
0.848,0.20425
0.852,0.20425
0.86,0.2000875
0.864,0.20425
0.872,0.20425
0.877,0.20425
0.885,0.20425
0.889,0.20425
0.897,0.2084125
0.901,0.20633125
0.906,0.20633125
0.914,0.20425
0.918,0.20425
0.926,0.20425
0.93,0.20425
0.938,0.20633125
0.943,0.20633125
0.951,0.20633125
0.955,0.20425
0.963,0.20633125
0.967,0.20633125
0.975,0.20425
0.979,0.2084125
0.987,0.20425
0.992,0.20633125
1,0.20425
1.004,0.20425
1.012,0.20425
1.016,0.20425
1.024,0.20425
1.028,0.20216875
1.036,0.20425
1.041,0.20633125
1.048,0.20216875
1.053,0.20216875
1.061,0.20425
1.065,0.20633125
1.073,0.20425
1.077,0.20425
1.085,0.20425
1.09,0.20216875
1.098,0.20425
1.102,0.20425
1.11,0.20633125
1.115,0.20633125
1.122,0.20425
1.127,0.20633125
1.135,0.20425
1.139,0.20425
1.147,0.20425
1.151,0.20425
1.155,0.20633125
1.164,0.20633125
1.168,0.20633125
1.176,0.20425
1.18,0.20425
1.188,0.20425
1.192,0.20425
1.2,0.20216875
1.205,0.2084125
1.213,0.2084125
1.217,0.20425
1.225,0.20425
1.229,0.20633125
1.237,0.20633125
1.242,0.20633125
1.25,0.2084125
1.254,0.20633125
1.262,0.2084125
1.266,0.2084125
1.274,0.2084125
1.278,0.20633125
1.286,0.21049375
1.29,0.21049375
1.299,0.2084125
1.303,0.21049375
1.311,0.2084125
1.315,0.2084125
1.323,0.2084125
